make_year,mileage_kmpl,engine_cc,price_usd,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Automatic,transmission_Manual,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol
2013,17.96,1800,6599.46,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2020,18.89,1000,10486.5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1997,31.84,3000,7329.53,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2013,15.03,1000,5793.77,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014,26.74,3000,13151.17,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2001,16.05,2500,6804.34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2014,16.83,1200,5843.69,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2003,31.19,1500,5627.02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1995,17.19,2500,5392.91,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2002,11.13,1500,4565.23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2001,19.41,4000,6246.07,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2012,17.14,2500,5845.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2002,19.84,800,3376.86,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1995,17.33,800,2862.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2005,29.08,1500,6732.29,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2022,20.78,4000,11832.04,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2019,12.63,1500,5772.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2019,18.62,1800,8047.7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2012,14.0,800,5737.28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,16.76,1000,7000.67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2004,13.45,1500,3420.68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1997,28.54,1500,8730.06,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2001,14.54,5000,7746.61,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2022,21.44,2000,8982.92,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2010,16.38,2000,6875.71,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2020,12.21,3000,13799.51,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2010,18.99,4000,9799.57,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,20.0,800,6170.91,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2014,20.79,800,4698.26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022,5.0,2000,6973.21,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2011,11.83,1500,5407.93,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,22.79,1500,4558.78,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1995,13.38,800,3244.58,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,19.01,4000,8797.33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2006,11.71,1200,4699.05,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1999,21.66,1800,6213.96,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1999,22.66,5000,11672.95,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2021,21.66,800,6767.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2017,23.16,3000,9450.66,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2003,25.82,1200,3289.32,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2003,12.13,800,3470.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1997,14.06,5000,6900.79,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2013,22.49,2000,6228.83,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2010,23.65,800,6190.33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2010,14.63,1200,3932.02,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1997,14.28,1800,3031.19,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2014,14.74,1500,6245.4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2018,9.97,2500,11243.45,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2016,11.64,2000,7798.33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018,11.76,1200,4761.54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1995,16.53,3000,6329.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2018,19.35,3000,10773.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014,20.17,1000,5134.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2005,15.46,2500,5452.62,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011,15.58,800,4732.28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2002,18.62,1000,5334.5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1998,10.52,3000,5823.76,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2000,22.8,800,3347.21,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2002,24.43,1000,7791.9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2014,14.87,800,5524.24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1997,16.01,1800,2711.71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2010,24.22,2500,8436.07,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2019,17.38,2000,6827.71,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1997,20.94,2000,3102.34,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2019,17.54,2000,7989.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2023,25.78,3000,10251.05,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2012,20.45,1800,6344.29,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2008,20.74,5000,10279.56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2012,20.83,2500,11565.2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1996,15.22,1200,2199.49,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2016,15.68,4000,10269.67,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1997,21.85,5000,10166.87,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2010,18.63,1200,5752.19,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023,12.11,2000,7365.77,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2003,27.37,1200,3410.03,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1998,22.89,800,4254.63,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1995,18.19,800,1580.08,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1998,16.63,1200,6795.7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1995,18.99,1500,4624.08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2008,20.59,1000,7210.96,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2015,7.83,4000,8016.6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2010,28.56,3000,10473.18,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2014,14.05,1200,5401.81,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2018,17.99,2500,8955.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2002,18.17,1500,3327.22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2001,27.98,1800,5129.22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1997,17.56,1500,5666.85,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2011,25.94,4000,8375.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1995,20.03,2500,8448.92,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2010,13.19,1500,6753.16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2006,18.67,3000,6682.44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2021,17.41,1000,6354.68,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2013,12.58,2500,7387.87,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2016,19.79,800,6527.82,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2017,18.11,3000,10321.84,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2016,20.78,2000,6747.2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2008,18.97,1800,5979.11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2000,14.74,4000,4958.56,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2000,21.84,4000,7895.98,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2007,14.88,1200,4652.17,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2013,5.0,4000,7739.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,18.64,4000,9620.4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2002,15.23,1000,2999.6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2021,19.91,1800,8117.31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2021,27.99,1000,8120.11,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1996,28.14,800,3884.66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,17.17,2500,7357.97,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1995,13.87,1500,6663.51,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2022,20.92,1800,8327.87,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2009,16.15,1500,6313.69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1995,19.96,2000,5110.71,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1999,14.7,1000,1471.29,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2022,19.25,3000,10100.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2023,13.94,1500,6715.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2010,23.92,3000,7251.22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2013,15.05,1200,6547.69,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1998,21.31,1800,3426.82,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1997,11.68,1200,3101.66,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2011,21.91,2500,8858.45,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2011,13.17,1200,5708.22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2006,19.31,3000,6162.9,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2022,23.12,4000,14194.67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2023,17.0,1000,7317.48,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2008,12.85,1200,8663.79,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2015,20.48,2500,9159.89,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2000,13.8,1800,3349.74,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1997,15.98,5000,8066.2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2022,19.33,2500,11175.52,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2003,24.8,1000,2767.87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1999,18.13,1500,4085.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,18.11,800,6145.02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2023,21.69,1800,7864.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011,18.25,3000,11255.71,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2008,21.18,800,3493.36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2015,23.39,2500,10181.84,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1997,16.36,2500,3879.13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2022,5.0,2500,5013.52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1995,13.91,800,1112.71,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2014,24.04,1200,5014.68,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023,17.83,1000,6820.62,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2015,16.3,1800,7007.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2017,23.83,1000,5044.26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1995,17.49,1800,4835.33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1997,7.54,1800,3126.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2012,10.47,1500,9727.88,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2019,20.09,2500,10472.18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2004,17.67,5000,11852.06,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2016,25.27,2000,8554.93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2020,14.33,1000,6609.52,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1997,16.45,1500,4271.3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2002,13.58,2500,8813.4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2008,15.4,4000,7147.77,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2018,8.54,4000,13643.1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2012,16.07,1200,4832.14,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2009,17.74,800,3166.99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2016,17.32,4000,12765.97,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,28.75,3000,12653.49,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1996,27.17,2500,4509.78,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2021,14.25,2000,10767.86,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2004,7.78,5000,11069.21,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1996,17.5,2500,7342.58,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2020,19.88,4000,13488.97,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2011,13.7,2000,6491.23,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2002,13.95,5000,8148.13,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1995,25.91,1200,3364.95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2003,16.71,1200,3876.06,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2005,21.31,1500,4495.79,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2016,13.35,5000,11171.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2010,17.72,5000,9685.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2001,16.32,3000,5890.38,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2023,14.62,5000,10677.72,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2004,23.78,4000,10358.48,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2017,11.06,3000,5586.66,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2020,19.5,5000,11146.68,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1997,16.22,1000,5065.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,20.07,1500,7574.04,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2019,16.29,1500,7453.51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018,22.34,1000,9472.04,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2007,13.3,3000,6139.85,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2022,23.79,1200,7912.37,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2020,17.86,1000,4916.43,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2001,11.36,2500,1776.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,21.4,800,6245.42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1998,17.01,2000,4084.48,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2007,9.46,1200,4297.54,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2014,19.66,1200,4217.65,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1995,23.03,1800,7092.16,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2002,24.41,1200,3324.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2008,16.11,1500,4885.05,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2010,18.73,1200,6697.87,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2008,18.25,2500,7359.57,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2006,25.45,1200,4964.38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2013,13.95,5000,12546.65,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2017,15.68,1500,7699.64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2009,13.83,1000,4450.77,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2022,10.75,1000,6484.65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1996,19.24,4000,6098.83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1996,26.01,800,3864.02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2017,17.01,800,3803.32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2016,13.59,5000,11622.43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,18.93,800,5338.88,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2019,20.95,1200,6824.07,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2020,17.22,1000,6470.42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2023,25.02,1200,10302.79,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2016,13.94,1800,6274.46,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020,16.57,4000,10234.78,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2020,19.48,1000,7014.74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2016,19.96,800,4201.16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2011,18.24,2000,8079.95,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2014,11.61,1200,4618.49,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2004,29.69,2500,10833.01,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2000,16.82,2000,6813.55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2009,18.55,2500,9529.27,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2016,21.08,1800,7853.83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2005,14.82,800,4021.44,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2022,18.28,1200,8997.42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1999,14.61,1200,4147.26,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1995,20.08,2500,3326.41,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2002,16.62,1200,4253.85,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2015,19.34,1800,7381.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,12.77,1500,7785.74,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2006,13.86,1500,5319.96,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2006,11.17,2500,4493.04,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1999,14.45,800,2872.79,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2001,5.13,2500,3047.57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1998,16.46,3000,5733.35,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2000,15.33,1200,3861.46,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2007,18.75,1200,4798.85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2014,18.22,1500,6113.12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2009,24.29,2000,6709.15,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1997,30.97,2500,7859.03,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2017,23.69,800,5717.16,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2002,15.73,1500,3577.88,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2014,15.53,2500,7530.19,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2010,22.34,1000,5854.69,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2007,9.58,800,2339.67,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2012,16.42,800,4465.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,16.81,5000,13648.02,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2004,20.92,2000,6185.12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2013,21.07,1800,10512.2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2011,14.28,800,4611.63,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2018,15.93,5000,12577.3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2013,20.23,1200,4800.93,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,14.01,2500,9544.98,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020,24.03,4000,12316.91,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2017,21.05,4000,9994.5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2020,18.86,2000,9797.62,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1999,19.95,1200,3410.93,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020,15.67,800,7109.74,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015,14.87,1200,7242.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2017,15.88,5000,12971.93,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2003,20.5,1000,5564.77,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2006,19.01,1800,8269.56,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2015,15.89,3000,8321.86,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1995,21.75,1800,5732.96,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2020,17.13,800,5271.26,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2020,14.53,1200,7029.55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1995,19.27,1800,4205.85,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2009,12.93,2500,6727.62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1996,9.56,1800,2773.44,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2016,17.97,5000,15533.48,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,14.71,1800,3953.36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019,16.73,2500,7988.38,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2002,13.17,3000,6829.18,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2007,24.04,3000,8477.88,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2015,14.69,2500,6089.63,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1995,15.84,1200,4537.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2010,19.89,1000,2823.02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2023,11.12,800,7078.82,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2001,10.75,2000,8251.14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1999,19.9,4000,7418.76,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2016,15.78,1200,8247.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2023,13.49,1800,9561.19,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2017,21.02,4000,11034.3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1997,13.94,4000,8881.28,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2006,16.63,2500,8096.09,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2020,13.52,1500,7100.07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2010,19.52,1000,5043.87,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2013,24.66,1000,6066.57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1999,8.69,1500,4032.43,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2016,18.56,800,6570.83,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2019,22.28,1500,8580.99,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2023,15.89,2000,9246.79,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2008,12.34,2000,5484.88,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2022,20.1,2500,11403.23,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1999,23.01,1800,5368.57,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2009,22.45,4000,9480.17,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2011,19.83,1000,4421.83,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2008,18.49,1000,5308.57,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2014,13.5,1500,5834.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1999,22.33,1500,4551.44,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2006,22.05,1500,9259.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2010,12.31,800,4930.48,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2020,19.82,1500,5136.96,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2020,21.26,1800,8551.99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2010,22.41,4000,12003.5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2015,17.63,1200,7629.82,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2001,13.71,1200,2494.51,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1998,15.49,1800,3230.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1995,12.96,5000,12076.51,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1999,17.74,2000,5452.02,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2017,16.77,1200,10218.3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020,28.73,800,10117.69,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2004,22.47,5000,11683.89,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2016,22.85,3000,8861.73,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1999,20.36,800,5077.92,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1998,16.16,1000,4633.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1996,16.62,1200,3562.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
